split,instance_type,n,seed,tau,tau_source,calibration_stage,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,metadata_json
calibration,euclidean,10,4,1.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.16094950000115205,275.9375,275.9453125,0.0078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 1.0, ""valid_route"": true}"
calibration,euclidean,10,4,2.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.19189410000035423,275.9453125,275.99609375,0.05078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 2.0, ""valid_route"": true}"
calibration,euclidean,10,4,3.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1254603000015777,275.99609375,275.99609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 3.0, ""valid_route"": true}"
calibration,euclidean,10,4,4.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.14491690000068047,275.99609375,275.99609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 4.0, ""valid_route"": true}"
calibration,euclidean,10,4,5.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.11931889999686973,275.99609375,275.99609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 5.0, ""valid_route"": true}"
calibration,euclidean,10,4,6.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.14072719999967376,275.99609375,275.99609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 6.0, ""valid_route"": true}"
calibration,euclidean,10,4,7.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1668310000022757,275.99609375,275.99609375,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 7.0, ""valid_route"": true}"
calibration,euclidean,10,4,8.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.16321169999719132,275.99609375,276.015625,0.01953125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 8.0, ""valid_route"": true}"
calibration,euclidean,10,4,9.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.15225529999952414,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 9.0, ""valid_route"": true}"
calibration,euclidean,10,4,10.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1493878000001132,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 10.0, ""valid_route"": true}"
calibration,euclidean,10,4,11.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.13339869999981602,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 11.0, ""valid_route"": true}"
calibration,euclidean,10,4,12.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1267714999994496,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 12.0, ""valid_route"": true}"
calibration,euclidean,10,4,13.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.13322429999971064,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 13.0, ""valid_route"": true}"
calibration,euclidean,10,4,14.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.14872399999876507,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 14.0, ""valid_route"": true}"
calibration,euclidean,10,4,15.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.12001890000101412,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 15.0, ""valid_route"": true}"
calibration,euclidean,10,4,16.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.14894510000158334,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 16.0, ""valid_route"": true}"
calibration,euclidean,10,4,17.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.14747569999963162,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 17.0, ""valid_route"": true}"
calibration,euclidean,10,4,18.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.13653409999824362,276.015625,276.015625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 18.0, ""valid_route"": true}"
calibration,euclidean,10,4,19.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1480014000007941,276.015625,276.0234375,0.0078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 19.0, ""valid_route"": true}"
calibration,euclidean,10,4,20.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 6, 8, 4, 0, 5, 7, 1, 3, 2]",2786.6285604215577,2786.6285604215573,1.6318907993165424e-16,True,True,0.1300545999984024,276.0234375,276.03515625,0.01171875,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 10, ""points"": [[943.0561055723676, 511.3275528143616], [976.2437057077042, 80.83602389560218], [607.3558319950296, 376.48658437727255], [801.9012069858072, 174.52781614402846], [871.6352741876564, 543.9414007634982], [902.2150797159884, 477.1535238392063], [430.4962777294131, 788.9467175443294], [984.1529999311214, 369.72579265242877], [968.9328693162349, 929.0263877654195], [177.6925857619811, 608.8516168445476]], ""scale"": 1000.0, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 957.331895198209, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 20.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,1.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.171181699999579,276.03515625,276.0625,0.02734375,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 1.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,2.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.12007080000330461,276.0625,276.0625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 2.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,3.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.11612859999877401,276.0625,276.0625,0.0,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 3.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,4.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.12015400000018417,276.0625,276.07421875,0.01171875,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 4.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,5.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.14048499999989872,276.07421875,276.1953125,0.12109375,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 5.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,6.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.1501557999981742,276.1953125,275.72265625,-0.47265625,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 6.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,7.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.1596891000008327,275.72265625,275.73046875,0.0078125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 7.0, ""valid_route"": true}"
calibration,random_symmetric,10,4,8.0,calibration_stage_1_integer_grid,stage_1_integer_grid,ok,"[9, 3, 0, 7, 6, 4, 2, 8, 1, 5]",301.6794063985891,301.6794063985891,0.0,True,True,0.16460470000311034,275.73046875,275.98828125,0.2578125,"{""exact_mode"": true, ""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 10, ""seed"": 4, ""symmetric"": true}, ""max_layers"": 8, ""n_layers"": null, ""n_layers_effective"": 8, ""normalization_factor"": 96.28313406708058, ""normalize"": true, ""optimum_solver"": ""held_karp"", ""optimum_status"": ""ok"", ""seed"": 4, ""tau"": 8.0, ""valid_route"": true}"
