experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,exact_optimum_available,metadata_json
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0332852999999886,269.8984375,269.90625,0.0078125,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0335709000000861,269.90625,269.9140625,0.0078125,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0333486000004086,269.9140625,269.93359375,0.01953125,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0352152999998907,269.93359375,269.9375,0.00390625,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0510584999997263,269.9375,269.9453125,0.0078125,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0350613000000521,269.9453125,269.953125,0.0078125,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0340305999998236,269.953125,269.97265625,0.01953125,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.0339724999998907,269.97265625,269.9765625,0.00390625,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed0,random_asymmetric,8,0,tn_exact,ok,"[7, 2, 4, 0, 3, 1, 5, 6]",127.323334857886,127.323334857886,0.0,True,True,0.034610000000157,269.9765625,269.98828125,0.01171875,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 0, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 99.7237836431319, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0329947000000174,269.98828125,269.8828125,-0.10546875,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0339088000000629,269.8828125,269.91015625,0.02734375,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0336735999999291,269.91015625,269.921875,0.01171875,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0330747000002702,269.921875,269.9375,0.015625,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0334422000000813,269.9375,269.94921875,0.01171875,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0345705999998244,269.94921875,269.97265625,0.0234375,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0335261000000173,269.97265625,269.98046875,0.0078125,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0326119999999718,269.98046875,269.99609375,0.015625,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0336284999998497,269.99609375,270.0078125,0.01171875,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.039910299999974,270.0078125,270.03125,0.0234375,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n8_seed1,euclidean,8,1,tn_exact,ok,"[7, 2, 4, 3, 5, 0, 1, 6]",2540.816236279214,2540.816236279214,0.0,True,True,0.0352736999998342,270.03125,270.0390625,0.0078125,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 8, ""points"": [[511.82162470025673, 950.4636963259353], [144.15961271963374, 948.6494471372439], [311.83145201048546, 423.32644897257563], [827.7025938204417, 409.1991363691613], [549.5936876730595, 27.559113243068367], [753.5131086748066, 538.1433132192782], [329.73171649909216, 788.4287034284043], [303.19482929164496, 453.4978894806515]], ""scale"": 1000.0, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 1006.3717962694622, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0361393999996835,270.0390625,270.0546875,0.015625,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0368843000001106,270.0546875,270.06640625,0.01171875,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0353360999997676,270.06640625,270.09765625,0.03125,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0359988000000157,270.09765625,270.1171875,0.01953125,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0822019000002001,270.1171875,270.12890625,0.01171875,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0330062999996698,270.12890625,270.13671875,0.0078125,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0337140000001454,270.13671875,269.96484375,-0.171875,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.033082199999626,269.96484375,269.98828125,0.0234375,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0350401000000601,269.98828125,269.99609375,0.0078125,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0352926999998999,269.99609375,270.00390625,0.0078125,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n8_seed1,random_symmetric,8,1,tn_exact,ok,"[7, 4, 6, 1, 3, 2, 0, 5]",318.841342086089,318.841342086089,0.0,True,True,0.0376553000000967,270.00390625,270.0078125,0.00390625,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 95.56017871965102, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0356096999998953,270.0078125,270.015625,0.0078125,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0327116999997088,270.015625,270.015625,0.0,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0355473000004167,270.015625,270.0234375,0.0078125,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0351380000001881,270.0234375,270.02734375,0.00390625,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0338729000000057,270.02734375,269.99609375,-0.03125,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.034595900000113,269.99609375,270.0,0.00390625,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0329343000003063,270.0,270.00390625,0.00390625,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n8_seed1,random_asymmetric,8,1,tn_exact,ok,"[7, 5, 3, 6, 0, 2, 1, 4]",193.1828454564066,193.1828454564066,0.0,True,True,0.0349073000002135,270.00390625,270.01171875,0.0078125,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 8, ""seed"": 1, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 98.09298278032263, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
